id;institución;nombre;categoria;descripcion;enlace
2994;Ministerio de Agricultura, Ganadería y Alimentación -MAGA-;22. Certificado de libre venta de insumos para uso en animales.;Medio Ambiente;Solicitud de certificado de libre venta de insumos para uso en animales;https://apps.maga.gob.gt/simplificacion/Formularios?categoriaId=25&unidadId=22&tipoId=21
2995;Ministerio de Agricultura, Ganadería y Alimentación -MAGA-;94. Licencia de registro de importador y/o exportador de semillas certificada;Manejo de Animales y Vegetales;Solicitud de licencia de registro de importador y/o exportador de semillas certificada;https://apps.maga.gob.gt/simplificacion/Formularios?tipoId=1
2996;Ministerio de Agricultura, Ganadería y Alimentación -MAGA-;205. Registro de escuelas de entrenamiento para animales;Manejo de Animales y Vegetales;Registro de escuelas de entrenamiento para animales;http://apps.maga.gob.gt/simplificacion/Formularios/Download/58
2997;Ministerio de Agricultura, Ganadería y Alimentación -MAGA-;194. Licencia sanitaria de transporte para vehículos que transportan alimentos naturales no procesados de origen animal y vegetal;Medio Ambiente;Emisión de licencia para vehículos que transportan alimentos naturales no procesados de origen animal y vegetal;https://visar.maga.gob.gt/?page_id=13000 Formulario: DI-FO-038
2998;Ministerio de Agricultura, Ganadería y Alimentación -MAGA-;59. Certificado zoosanitario internacional de exportación;Medio Ambiente;Certificado zoosanitario internacional de exportación;https://apps.maga.gob.gt/simplificacion/Formularios?tipoId=1
2999;Ministerio de Agricultura, Ganadería y Alimentación -MAGA-;158. Certificado de Productos Agroquímicos con fines de explotación;Medio Ambiente;Certificado de Productos Agroquímicos con fines de explotación;https://apps.maga.gob.gt/simplificacion/Formularios?tipoId=1
3000;Ministerio de Agricultura, Ganadería y Alimentación -MAGA-;54. Licencia sanitaria de transporte de organismos vivos de origen hidrobiológico;Medio Ambiente;Licencia sanitaria de transporte de organismos vivos de origen hidrobiológico;https://apps.maga.gob.gt/simplificacion/Formularios?categoriaId=25&unidadId=22&tipoId=21
3001;Ministerio de Agricultura, Ganadería y Alimentación -MAGA-;95. Permiso de Exportación y/o Reexportación de Semillas;Manejo de Animales y Vegetales;Permiso de Exportación y/o Reexportación de Semillas;https://apps.maga.gob.gt/simplificacion/Formularios?tipoId=1
3002;Ministerio de Agricultura, Ganadería y Alimentación -MAGA-;189. Carné para apicultores y empresas dedicadas a la producción y comercialización de miel de abeja;Medio Ambiente;Carné para apicultores y empresas dedicadas a la producción y comercialización de miel de abeja;https://apps.maga.gob.gt/simplificacion/Formularios?tipoId=1
3003;Ministerio de Agricultura, Ganadería y Alimentación -MAGA-;23. Certificado de exportación de insumos para uso en animales;Medio Ambiente;Solicitud de certificado de exportación de insumos para uso en animales;https://apps.maga.gob.gt/simplificacion/Formularios?categoriaId=25&unidadId=22&tipoId=21
3004;Ministerio de Agricultura, Ganadería y Alimentación -MAGA-;77. Constancia de inscripción o actualización de criador o propietario de ganado bovino y equino;Manejo de Animales y Vegetales;Emisión de constancia de inscripción o actualización de criador o propietario de ganado bovino y equino;https://apps.maga.gob.gt/simplificacion/Formularios?categoriaId=25&unidadId=22&tipoId=21
3006;Ministerio de Agricultura, Ganadería y Alimentación -MAGA-;202. Registro de establecimientos comerciales en los que se vendan animales;Manejo de Animales y Vegetales;Registro de establecimientos comerciales en los que se vendan animales;http://apps.maga.gob.gt/simplificacion/Formularios/Download/57
3007;Ministerio de Agricultura, Ganadería y Alimentación -MAGA-;2. Certificado sanitario exportación;Medio Ambiente;Solicitud de certificado sanitario exportación;https://apps.maga.gob.gt/simplificacion/Formularios?tipoId=1
3008;Ministerio de Agricultura, Ganadería y Alimentación -MAGA-;10. Registro sanitario de funcionamiento de fabricante de medicamentos veterinarios y productos afines;Medio Ambiente;Solicitud de registro sanitario de funcionamiento de fabricante de medicamentos veterinarios y productos afines.;https://apps.maga.gob.gt/simplificacion/Formularios?categoriaId=25&unidadId=22&tipoId=21
3009;Ministerio de Agricultura, Ganadería y Alimentación -MAGA-;186. Emisión de certificado de libre venta para productos de origen animal y vegetal no procesados;Medio Ambiente;Certificado de libre venta para productos de origen animal e hidrobiológicos no procesados;https://apps.maga.gob.gt/simplificacion/Formularios?tipoId=1
3010;Ministerio de Agricultura, Ganadería y Alimentación -MAGA-;96. Permiso de desalmacenaje de semilla;Manejo de Animales y Vegetales;Permiso de desalmacenaje de semilla;https://apps.maga.gob.gt/simplificacion/Formularios?tipoId=1
3011;Ministerio de Agricultura, Ganadería y Alimentación -MAGA-;63. Certificado de Registro de Operador Orgánico;Medio Ambiente;Certificado de Registro de Operador Orgánico;https://apps.maga.gob.gt/simplificacion/Formularios?tipoId=1
3012;Ministerio de Agricultura, Ganadería y Alimentación -MAGA-;7. Registro sanitario de funcionamiento de elaborador de productos utilizados en alimentación animal;Medio Ambiente;Solicitud de registro sanitario de funcionamiento de elaborador de productos utilizados en alimentación animal;https://apps.maga.gob.gt/simplificacion/Formularios?categoriaId=25&unidadId=22&tipoId=21
3013;Ministerio de Agricultura, Ganadería y Alimentación -MAGA-;210. Identificación de animales de servicio social o ejemplares de asistencia social;Manejo de Animales y Vegetales;Identificación de animales de servicio social o ejemplares de asistencia social;http://apps.maga.gob.gt/simplificacion/Formularios/Download/64
3014;Ministerio de Agricultura, Ganadería y Alimentación -MAGA-;24. Permiso de importación de insumos para uso en animales medicamentos veterinarios;Medio Ambiente;Solicitud de permiso de importación de insumos para uso en animales medicamentos veterinarios.;https://apps.maga.gob.gt/simplificacion/Formularios?categoriaId=25&unidadId=22&tipoId=21
3015;Ministerio de Agricultura, Ganadería y Alimentación -MAGA-;139. Registro de Artrópodos, Predadores, Parásitos y Parasitoides;Medio Ambiente;Registro de Artrópodos, Predadores, Parásitos y Parasitoides.;https://apps.maga.gob.gt/simplificacion/Formularios?tipoId=1
3016;Ministerio de Agricultura, Ganadería y Alimentación -MAGA-;208. Autorización de Jornadas de esterilización;Manejo de Animales y Vegetales;Autorización de Jornadas de esterilización;https://apps.maga.gob.gt/simplificacion/Formularios?categoriaId=30&unidadId=21&tipoId=21
3017;Ministerio de Agricultura, Ganadería y Alimentación -MAGA-;64. Renovación de Certificado de Registro de Operador Orgánico;Medio Ambiente;Renovación de Certificado de Registro de Operador Orgánico. Actualmente se puede Gestionar en Forma Física y en Forma Electrónica.;https://apps.maga.gob.gt/simplificacion/Formularios?tipoId=1
3018;Ministerio de Agricultura, Ganadería y Alimentación -MAGA-;97. Licencia de Registro de Productor de Semillas Certificadas;Medio Ambiente;Licencia de Registro de Productor de Semillas Certificadas;https://apps.maga.gob.gt/simplificacion/Formularios?tipoId=1
3019;Ministerio de Agricultura, Ganadería y Alimentación -MAGA-;25. Permiso de importación de insumos para uso en animales productos utilizados en alimentación animal;Medio Ambiente;Solicitud de permiso de importación de insumos para uso en animales productos utilizados en alimentación animal.;https://apps.maga.gob.gt/simplificacion/Formularios?categoriaId=8&unidadId=2&tipoId=1
3020;Ministerio de Agricultura, Ganadería y Alimentación -MAGA-;141. Renovación de Registro de Artrópodos, Predadores, Parásitos y Parasitoides;Medio Ambiente;Renovación de Registro de Artrópodos, Predadores, Parásitos y Parasitoides.;https://apps.maga.gob.gt/simplificacion/Formularios?tipoId=1
3021;Ministerio de Agricultura, Ganadería y Alimentación -MAGA-;207. Habilitación de libros para adiestradores;Manejo de Animales y Vegetales;Habilitación de libros para adiestradores;http://apps.maga.gob.gt/simplificacion/Formularios/Download/65
3022;Ministerio de Agricultura, Ganadería y Alimentación -MAGA-;98. Inscripción de lotes de producción de semilla;Manejo de Animales y Vegetales;Inscripción de lotes de producción de semilla;https://apps.maga.gob.gt/simplificacion/Formularios?tipoId=1
3023;Ministerio de Agricultura, Ganadería y Alimentación -MAGA-;65. Certificado de Registro de Operador Orgánico Pecuario;Medio Ambiente;Certificado de Registro de Operador Orgánico Pecuario;https://apps.maga.gob.gt/simplificacion/Formularios?tipoId=1
3024;Ministerio de Agricultura, Ganadería y Alimentación -MAGA-;26. Permiso de importación de insumos para uso en animales materia prima.;Medio Ambiente;Solicitud de permiso de importación de insumos para uso en animales materia prima.;https://apps.maga.gob.gt/simplificacion/Formularios?categoriaId=8&unidadId=2&tipoId=1
3025;Ministerio de Agricultura, Ganadería y Alimentación -MAGA-;50. Licencia sanitaria de transporte para cueros y subproductos de origen animal para consumo animal;Medio Ambiente;Licencia sanitaria de transporte para cueros y subproductos de origen animal para consumo animal;https://apps.maga.gob.gt/simplificacion/Formularios?tipoId=1
3026;Ministerio de Agricultura, Ganadería y Alimentación -MAGA-;234. Certificado de Compra de Cosecha nacional de Arroz en Granza -CCC-;Manejo de Animales y Vegetales;Certificado de Compra de Cosecha nacional de Arroz en Granza -CCC-;https://apps.maga.gob.gt/simplificacion/Formularios?categoriaId=3&unidadId=1&tipoId=1
3027;Ministerio de Agricultura, Ganadería y Alimentación -MAGA-;66. Renovación de Certificado de Registro de Operador Orgánico Pecuario;Medio Ambiente;Renovación de Certificado de Registro de Operador Orgánico Pecuario;https://apps.maga.gob.gt/simplificacion/Formularios?tipoId=1
3028;Ministerio de Agricultura, Ganadería y Alimentación -MAGA-;67. Certificado de Registro de Organismo de Certificación;Medio Ambiente;Certificado de Registro de Organismo de Certificación;https://apps.maga.gob.gt/simplificacion/Formularios?tipoId=1
3029;Ministerio de Agricultura, Ganadería y Alimentación -MAGA-;27. Permiso de importación de insumos para uso en animales muestras para registro.;Medio Ambiente;Solicitud de permiso de importación de insumos para uso en animales muestras para registro.;https://apps.maga.gob.gt/simplificacion/Formularios?categoriaId=8&unidadId=2&tipoId=1
3030;Ministerio de Agricultura, Ganadería y Alimentación -MAGA-;231. Solicitud de Información disponible al usuario (biblioteca virtual);Mediación y Diálogo;Solicitud de Información disponible al usuario (biblioteca virtual);https://apps.maga.gob.gt/sieagro/Normativas
3031;Ministerio de Agricultura, Ganadería y Alimentación -MAGA-;68. Renovación de Certificado de Registro de Organismo de Certificación;Medio Ambiente;Renovación de Certificado de Registro de Organismo de Certificación;https://apps.maga.gob.gt/simplificacion/Formularios?tipoId=1
3033;Ministerio de Agricultura, Ganadería y Alimentación -MAGA-;28. Permiso de importación insumos para uso en animales productos experimentales (no comercial);Medio Ambiente;Solicitud de permiso de importación de insumos para uso en animales producto experimentales (no comercial);https://apps.maga.gob.gt/simplificacion/Formularios?categoriaId=8&unidadId=2&tipoId=1
3034;Ministerio de Agricultura, Ganadería y Alimentación -MAGA-;69. Certificado de Registro de Distribuidor de Productos Orgánicos;Medio Ambiente;Certificado de Registro de Distribuidor de Productos Orgánicos;https://apps.maga.gob.gt/simplificacion/Formularios?tipoId=1
